Tahun,Brand,Model,EngineSize,Jarak,Transmisi,Harga
2017,Toyota,Sienta,1.5,77797,Automatic,176000000
2017,Toyota,Sienta,1.5,19000,Automatic,175000000
2017,Toyota,Sienta,1.5,39000,Automatic,175000000
2017,Toyota,Sienta,1.5,44800,Automatic,173000000
2017,Toyota,Sienta,1.5,89600,Automatic,173000000
2017,Toyota,Sienta,1.5,78400,Automatic,172000000
2017,Toyota,Sienta,1.5,72800,Automatic,170000000
2017,Toyota,Sienta,1.5,78400,Automatic,170000000
2017,Toyota,Sienta,1.5,62186,Manual,168000000
2017,Toyota,Sienta,1.5,78400,Automatic,165000000
2017,Toyota,Sienta,1.5,100800,Automatic,165000000
2017,Toyota,Sienta,1.5,72800,Manual,160000000
2017,Toyota,Sienta,1.5,40000,Manual,155000000
2017,Toyota,Sienta,1.5,50000,Automatic,155000000
2017,Toyota,Sienta,1.5,89600,Manual,140000000
2017,Toyota,Sienta,1.5,80669,Automatic,166436000
2017,Toyota,Sienta,1.5,86796,Automatic,173145000
2017,Toyota,Sienta,1.5,65323,Automatic,182500000
2017,Toyota,Sienta,1.5,55146,Automatic,193800000
2017,Toyota,Sienta,1.5,81324,Automatic,179450000
2017,Toyota,Sienta,1.5,25509,Manual,160050000
2017,Toyota,Sienta,1.5,72166,Automatic,161020000
2017,Toyota,Sienta,1.5,72396,Automatic,191866000
2017,Toyota,Sienta,1.5,43959,Manual,157100000
2017,Toyota,Sienta,1.5,85000,Automatic,185000000
2017,Toyota,Sienta,1.5,55000,Automatic,175000000
2017,Toyota,Sienta,1.5,45000,Manual,162000000
2017,Toyota,Sienta,1.5,70000,Automatic,188200000
2017,Toyota,Sienta,1.5,80000,Automatic,199000000
2017,Toyota,Sienta,1.5,60000,Automatic,165000000
2017,Toyota,Sienta,1.5,60000,Automatic,199800000
2017,Toyota,Sienta,1.5,75000,Automatic,191866000
2017,Toyota,Sienta,1.5,85000,Automatic,173436000
2017,Toyota,Sienta,1.5,90000,Automatic,173145000
2017,Toyota,Sienta,1.5,75000,Automatic,161020000
2017,Toyota,Sienta,1.5,85000,Automatic,185000000
2017,Toyota,Sienta,1.5,40000,Automatic,175000000
2018,Toyota,Sienta,1.5,5517,Automatic,207000000
2018,Toyota,Sienta,1.5,39200,Automatic,207000000
2018,Toyota,Sienta,1.5,35000,Automatic,205000000
2018,Toyota,Sienta,1.5,35000,Automatic,205000000
2018,Toyota,Sienta,1.5,61600,Automatic,197000000
2018,Toyota,Sienta,1.5,45984,Automatic,189000000
2018,Toyota,Sienta,1.5,50400,Automatic,180000000
2018,Toyota,Sienta,1.5,56000,Automatic,180000000
2018,Toyota,Sienta,1.5,39200,Automatic,175000000
2018,Toyota,Sienta,1.5,93131,Automatic,189100000
2018,Toyota,Sienta,1.5,75421,Automatic,208550000
2018,Toyota,Sienta,1.5,61488,Automatic,189100000
2018,Toyota,Sienta,1.5,65000,Automatic,195000000
2018,Toyota,Sienta,1.5,60000,Automatic,200000000
2018,Toyota,Sienta,1.5,95000,Automatic,195000000
2018,Toyota,Sienta,1.5,48000,Automatic,165000000
2018,Toyota,Sienta,1.5,80000,Automatic,204000000
2019,Toyota,Sienta,1.5,23226,Automatic,218000000
2019,Toyota,Sienta,1.5,25128,Automatic,217000000
2019,Toyota,Sienta,1.5,28000,Automatic,211000000
2019,Toyota,Sienta,1.5,33600,Automatic,206000000
2020,Toyota,Sienta,1.5,4000,Automatic,240000000
2021,Toyota,Sienta,1.5,5000,Automatic,265000000
2016,Daihatsu,Sigra,1,56000,Manual,93000000
2017,Daihatsu,Sigra,1,75000,Manual,87000000
2017,Daihatsu,Sigra,1,119000,Manual,78000000
2017,Daihatsu,Sigra,1,105000,Manual,85000000
2017,Daihatsu,Sigra,1,75000,Manual,87000000
2019,Daihatsu,Sigra,1,30600,Manual,100000000
2019,Daihatsu,Sigra,1,122400,Manual,100000000
2019,Daihatsu,Sigra,1,25000,Manual,99500000
2019,Daihatsu,Sigra,1,20000,Manual,101000000
2019,Daihatsu,Sigra,1,5000,Manual,77000000
2019,Daihatsu,Sigra,1,55000,Manual,92000000
2019,Daihatsu,Sigra,1,70000,Manual,88000000
2021,Daihatsu,Sigra,1,8734,Manual,109000000
2021,Daihatsu,Sigra,1,8734,Manual,106894000
2021,Daihatsu,Sigra,1,10000,Manual,106894000
2021,Daihatsu,Sigra,1,10000,Manual,115000000
2021,Daihatsu,Sigra,1,10000,Manual,105000000
2021,Daihatsu,Sigra,1,10000,Manual,105000000
2021,Daihatsu,Sigra,1,10000,Manual,105000000
2021,Daihatsu,Sigra,1,10000,Manual,105000000
2021,Daihatsu,Sigra,1,8734,Manual,106894000
2021,Daihatsu,Sigra,1,8734,Manual,110200000
2021,Daihatsu,Sigra,1,10000,Manual,106894000
2021,Daihatsu,Sigra,1,10000,Manual,104000000
2016,Daihatsu,Sigra,1.2,75000,Manual,108000000
2016,Daihatsu,Sigra,1.2,61116,Manual,99000000
2016,Daihatsu,Sigra,1.2,81033,Manual,98365000
2016,Daihatsu,Sigra,1.2,85000,Manual,101365000
2016,Daihatsu,Sigra,1.2,90000,Automatic,110000000
2016,Daihatsu,Sigra,1.2,85000,Manual,101000000
2016,Daihatsu,Sigra,1.2,85000,Manual,101000000
2016,Daihatsu,Sigra,1.2,85000,Manual,101000000
2016,Daihatsu,Sigra,1.2,70000,Manual,110000000
2016,Daihatsu,Sigra,1.2,60000,Automatic,115000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,80000,Automatic,95000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,55000,Manual,104000000
2016,Daihatsu,Sigra,1.2,80000,Automatic,95950000
2016,Daihatsu,Sigra,1.2,80000,Automatic,95000000
2016,Daihatsu,Sigra,1.2,80000,Automatic,95000000
2016,Daihatsu,Sigra,1.2,80000,Automatic,95000000
2016,Daihatsu,Sigra,1.2,53237,Manual,107800000
2016,Daihatsu,Sigra,1.2,55000,Manual,104566000
2016,Daihatsu,Sigra,1.2,55000,Manual,104566000
2016,Daihatsu,Sigra,1.2,45000,Manual,95500000
2016,Daihatsu,Sigra,1.2,90000,Manual,105000000
2016,Daihatsu,Sigra,1.2,180000,Automatic,99000000
2016,Daihatsu,Sigra,1.2,35000,Manual,104000000
2016,Daihatsu,Sigra,1.2,125000,Automatic,96000000
2016,Daihatsu,Sigra,1.2,60000,Manual,109000000
2016,Daihatsu,Sigra,1.2,65000,Manual,106000000
2017,Daihatsu,Sigra,1.2,81600,Manual,115000000
2017,Daihatsu,Sigra,1.2,8091,Automatic,108000000
2017,Daihatsu,Sigra,1.2,10200,Manual,107000000
2017,Daihatsu,Sigra,1.2,107100,Automatic,107000000
2017,Daihatsu,Sigra,1.2,107100,Manual,99000000
2017,Daihatsu,Sigra,1.2,88547,Manual,98000000
2017,Daihatsu,Sigra,1.2,91800,Automatic,89000000
2017,Daihatsu,Sigra,1.2,96900,Manual,75000000
2017,Daihatsu,Sigra,1.2,96900,Manual,75000000
2017,Daihatsu,Sigra,1.2,86384,Automatic,114900000
2017,Daihatsu,Sigra,1.2,26442,Automatic,121200000
2017,Daihatsu,Sigra,1.2,29931,Manual,102626000
2017,Daihatsu,Sigra,1.2,90000,Automatic,118500000
2017,Daihatsu,Sigra,1.2,30000,Manual,102626000
2017,Daihatsu,Sigra,1.2,56000,Automatic,110000000
2017,Daihatsu,Sigra,1.2,100000,Automatic,110000000
2017,Daihatsu,Sigra,1.2,86384,Automatic,114900000
2017,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2017,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2017,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2017,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2017,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2017,Daihatsu,Sigra,1.2,30000,Manual,102000000
2017,Daihatsu,Sigra,1.2,30000,Manual,102000000
2017,Daihatsu,Sigra,1.2,30000,Manual,102000000
2017,Daihatsu,Sigra,1.2,100000,Automatic,105000000
2017,Daihatsu,Sigra,1.2,80000,Manual,107500000
2017,Daihatsu,Sigra,1.2,35000,Manual,104000000
2017,Daihatsu,Sigra,1.2,55000,Automatic,110000000
2017,Daihatsu,Sigra,1.2,75318,Manual,111500000
2017,Daihatsu,Sigra,1.2,80000,Manual,107000000
2017,Daihatsu,Sigra,1.2,75000,Manual,107000000
2017,Daihatsu,Sigra,1.2,80000,Manual,107000000
2017,Daihatsu,Sigra,1.2,80000,Manual,107000000
2017,Daihatsu,Sigra,1.2,80000,Manual,107000000
2017,Daihatsu,Sigra,1.2,80000,Manual,107000000
2017,Daihatsu,Sigra,1.2,25000,Automatic,112000000
2017,Daihatsu,Sigra,1.2,25000,Automatic,112000000
2017,Daihatsu,Sigra,1.2,75318,Manual,110800000
2017,Daihatsu,Sigra,1.2,29931,Manual,105800000
2017,Daihatsu,Sigra,1.2,30000,Manual,102626000
2017,Daihatsu,Sigra,1.2,80000,Manual,107476000
2017,Daihatsu,Sigra,1.2,30000,Manual,102626000
2017,Daihatsu,Sigra,1.2,80000,Manual,107476000
2017,Daihatsu,Sigra,1.2,80000,Manual,110800000
2017,Daihatsu,Sigra,1.2,90000,Automatic,110000000
2017,Daihatsu,Sigra,1.2,75000,Manual,105000000
2017,Daihatsu,Sigra,1.2,58000,Manual,99000000
2017,Daihatsu,Sigra,1.2,32000,Manual,104000000
2017,Daihatsu,Sigra,1.2,95000,Manual,104000000
2017,Daihatsu,Sigra,1.2,50000,Automatic,100000000
2017,Daihatsu,Sigra,1.2,85000,Manual,99000000
2018,Daihatsu,Sigra,1.2,4856,Automatic,120000000
2018,Daihatsu,Sigra,1.2,56100,Manual,118000000
2018,Daihatsu,Sigra,1.2,55000,Manual,113000000
2018,Daihatsu,Sigra,1.2,,Automatic,105000000
2018,Daihatsu,Sigra,1.2,35700,Automatic,102000000
2018,Daihatsu,Sigra,1.2,35700,Manual,100000000
2018,Daihatsu,Sigra,1.2,51000,Manual,100000000
2018,Daihatsu,Sigra,1.2,47994,Manual,99000000
2018,Daihatsu,Sigra,1.2,91800,Automatic,99000000
2018,Daihatsu,Sigra,1.2,127500,Automatic,98000000
2018,Daihatsu,Sigra,1.2,20400,Manual,92000000
2018,Daihatsu,Sigra,1.2,48988,Automatic,121200000
2018,Daihatsu,Sigra,1.2,24472,Manual,119100000
2018,Daihatsu,Sigra,1.2,73237,Automatic,115236000
2018,Daihatsu,Sigra,1.2,25000,Manual,122800000
2018,Daihatsu,Sigra,1.2,75000,Automatic,115236000
2018,Daihatsu,Sigra,1.2,90000,Automatic,114000000
2018,Daihatsu,Sigra,1.2,43090,Automatic,123000000
2018,Daihatsu,Sigra,1.2,45000,Automatic,119000000
2018,Daihatsu,Sigra,1.2,45000,Automatic,119000000
2018,Daihatsu,Sigra,1.2,45000,Automatic,119000000
2018,Daihatsu,Sigra,1.2,45000,Automatic,119000000
2018,Daihatsu,Sigra,1.2,43090,Automatic,119310000
2018,Daihatsu,Sigra,1.2,65000,Manual,94000000
2018,Daihatsu,Sigra,1.2,35000,Manual,110000000
2018,Daihatsu,Sigra,1.2,45000,Automatic,115000000
2019,Daihatsu,Sigra,1.2,72000,Manual,113000000
2019,Daihatsu,Sigra,1.2,33000,Manual,110000000
2019,Daihatsu,Sigra,1.2,21678,Manual,109000000
2019,Daihatsu,Sigra,1.2,20400,Manual,106000000
2019,Daihatsu,Sigra,1.2,25465,Automatic,134800000
2019,Daihatsu,Sigra,1.2,22466,Manual,125100000
2019,Daihatsu,Sigra,1.2,25000,Manual,129000000
2019,Daihatsu,Sigra,1.2,30000,Automatic,139000000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,50000,Manual,104500000
2019,Daihatsu,Sigra,1.2,25000,Manual,126000000
2019,Daihatsu,Sigra,1.2,25000,Automatic,134000000
2019,Daihatsu,Sigra,1.2,25000,Automatic,134000000
2019,Daihatsu,Sigra,1.2,25000,Automatic,134000000
2019,Daihatsu,Sigra,1.2,25000,Automatic,134000000
2019,Daihatsu,Sigra,1.2,10000,Manual,120000000
2019,Daihatsu,Sigra,1.2,5000,Manual,125000000
2019,Daihatsu,Sigra,1.2,60000,Automatic,121000000
2019,Daihatsu,Sigra,1.2,30000,Manual,124000000
2019,Daihatsu,Sigra,1.2,25000,Manual,115000000
2019,Daihatsu,Sigra,1.2,50000,Manual,115000000
2020,Daihatsu,Sigra,1.2,2696,Automatic,138000000
2020,Daihatsu,Sigra,1.2,6162,Automatic,136000000
2020,Daihatsu,Sigra,1.2,40800,Manual,106000000
2020,Daihatsu,Sigra,1.2,19523,Manual,125906000
2020,Daihatsu,Sigra,1.2,8141,Automatic,138200000
2020,Daihatsu,Sigra,1.2,15000,Manual,129000000
2020,Daihatsu,Sigra,1.2,10000,Automatic,142500000
2020,Daihatsu,Sigra,1.2,32000,Automatic,128000000
2020,Daihatsu,Sigra,1.2,33000,Manual,119000000
2020,Daihatsu,Sigra,1.2,19000,Manual,130000000
2020,Daihatsu,Sigra,1.2,20000,Automatic,135000000
2020,Daihatsu,Sigra,1.2,15000,Manual,122400000
2020,Daihatsu,Sigra,1.2,25000,Manual,120000000
2021,Daihatsu,Sigra,1.2,6648,Manual,139900000
2021,Daihatsu,Sigra,1.2,20404,Manual,138200000
2021,Daihatsu,Sigra,1.2,10000,Automatic,145000000
2021,Daihatsu,Sigra,1.2,25000,Manual,142500000
2021,Daihatsu,Sigra,1.2,20000,Manual,120000000
2010,Daihatsu,Sirion,1.3,75000,Automatic,90000000
2010,Daihatsu,Sirion,1.3,79000,Manual,70000000
2011,Daihatsu,Sirion,1.3,85000,Manual,78000000
2012,Daihatsu,Sirion,1.3,63000,Automatic,85000000
2012,Daihatsu,Sirion,1.3,150000,Manual,78000000
2012,Daihatsu,Sirion,1.3,185000,Manual,78000000
2013,Daihatsu,Sirion,1.3,60000,Manual,85000000
2013,Daihatsu,Sirion,1.3,,Manual,82000000
2013,Daihatsu,Sirion,1.3,50000,Automatic,96880000
2013,Daihatsu,Sirion,1.3,65000,Automatic,95000000
2013,Daihatsu,Sirion,1.3,130000,Automatic,85000000
2013,Daihatsu,Sirion,1.3,25000,Automatic,103000000
2013,Daihatsu,Sirion,1.3,135000,Automatic,87000000
2013,Daihatsu,Sirion,1.3,95000,Manual,92000000
2014,Daihatsu,Sirion,1.3,15300,Automatic,88000000
2014,Daihatsu,Sirion,1.3,20000,Manual,87500000
2014,Daihatsu,Sirion,1.3,90000,Manual,88000000
2015,Daihatsu,Sirion,1.3,66300,Automatic,114000000
2015,Daihatsu,Sirion,1.3,40000,Automatic,130000000
2015,Daihatsu,Sirion,1.3,55000,Manual,97000000
2015,Daihatsu,Sirion,1.3,80000,Manual,99000000
2015,Daihatsu,Sirion,1.3,75000,Automatic,107000000
2015,Daihatsu,Sirion,1.3,75000,Automatic,120000000
2015,Daihatsu,Sirion,1.3,105000,Automatic,101000000
2015,Daihatsu,Sirion,1.3,110000,Automatic,108000000
2016,Daihatsu,Sirion,1.3,,Manual,110000000
2016,Daihatsu,Sirion,1.3,56100,Automatic,105000000
2016,Daihatsu,Sirion,1.3,58078,Manual,100000000
2016,Daihatsu,Sirion,1.3,86700,Manual,92000000
2017,Daihatsu,Sirion,1.3,30600,Automatic,115000000
2017,Daihatsu,Sirion,1.3,69765,Automatic,129000000
2017,Daihatsu,Sirion,1.3,42000,Automatic,125000000
2017,Daihatsu,Sirion,1.3,55000,Automatic,132000000
2017,Daihatsu,Sirion,1.3,45000,Manual,110000000
2017,Daihatsu,Sirion,1.3,85000,Manual,125000000
2018,Daihatsu,Sirion,1.3,28000,Automatic,139000000
2018,Daihatsu,Sirion,1.3,10378,Manual,150300000
2018,Daihatsu,Sirion,1.3,15000,Manual,155000000
2018,Daihatsu,Sirion,1.3,62000,Manual,133000000
2019,Daihatsu,Sirion,1.3,40000,Automatic,162500000
2019,Daihatsu,Sirion,1.3,20000,Automatic,169750000
2019,Daihatsu,Sirion,1.3,20000,Automatic,169000000
2019,Daihatsu,Sirion,1.3,20000,Automatic,169000000
2019,Daihatsu,Sirion,1.3,20000,Automatic,169000000
2020,Daihatsu,Sirion,1.3,55000,Automatic,205000000
2021,Daihatsu,Sirion,1.3,9546,Automatic,196425000
2021,Daihatsu,Sirion,1.3,10000,Automatic,196425000
2021,Daihatsu,Sirion,1.3,9546,Automatic,190925000
2021,Daihatsu,Sirion,1.3,10000,Automatic,196425000
2021,Daihatsu,Sirion,1.3,9546,Automatic,196425000
2021,Daihatsu,Sirion,1.3,10000,Automatic,196425000
2021,Daihatsu,Sirion,1.3,10000,Automatic,196425000
2021,Daihatsu,Sirion,1.3,9546,Automatic,196425000
2010,Daihatsu,Terios,1.5,72000,Manual,122000000
2010,Daihatsu,Terios,1.5,110000,Automatic,90000000
2010,Daihatsu,Terios,1.5,110000,Manual,105000000
2010,Daihatsu,Terios,1.5,125000,Automatic,115000000
2011,Daihatsu,Terios,1.5,56100,Manual,115000000
2011,Daihatsu,Terios,1.5,78000,Manual,110000000
2011,Daihatsu,Terios,1.5,92000,Manual,115000000
2011,Daihatsu,Terios,1.5,120000,Manual,125000000
2011,Daihatsu,Terios,1.5,58000,Automatic,120000000
2011,Daihatsu,Terios,1.5,130000,Manual,120000000
2011,Daihatsu,Terios,1.5,75000,Manual,127500000
2011,Daihatsu,Terios,1.5,10000,Manual,110000000
2011,Daihatsu,Terios,1.5,145000,Manual,120000000
2012,Daihatsu,Terios,1.5,86700,Manual,132000000
2012,Daihatsu,Terios,1.5,61200,Manual,116000000
2012,Daihatsu,Terios,1.5,56100,Automatic,113000000
2012,Daihatsu,Terios,1.5,56100,Automatic,108000000
2012,Daihatsu,Terios,1.5,91800,Automatic,105000000
2012,Daihatsu,Terios,1.5,130000,Automatic,120000000
2012,Daihatsu,Terios,1.5,155000,Manual,131111111
2012,Daihatsu,Terios,1.5,56000,Manual,115000000
2012,Daihatsu,Terios,1.5,126000,Automatic,100000000
2012,Daihatsu,Terios,1.5,125000,Manual,135000000
2012,Daihatsu,Terios,1.5,85000,Manual,124000000
2012,Daihatsu,Terios,1.5,125000,Manual,140000000
2012,Daihatsu,Terios,1.5,125000,Automatic,125000000
2012,Daihatsu,Terios,1.5,125000,Manual,129000000
2013,Daihatsu,Terios,1.5,,Manual,144000000
2013,Daihatsu,Terios,1.5,81600,Manual,133000000
2013,Daihatsu,Terios,1.5,,Manual,125000000
2013,Daihatsu,Terios,1.5,15300,Automatic,120000000
2013,Daihatsu,Terios,1.5,30000,Automatic,120000000
2013,Daihatsu,Terios,1.5,64000,Automatic,130000000
2013,Daihatsu,Terios,1.5,100351,Automatic,136770000
2013,Daihatsu,Terios,1.5,100351,Automatic,136770000
2013,Daihatsu,Terios,1.5,105000,Automatic,141000000
2013,Daihatsu,Terios,1.5,105000,Manual,141000000
2013,Daihatsu,Terios,1.5,105000,Automatic,141000000
2013,Daihatsu,Terios,1.5,105000,Automatic,141000000
2013,Daihatsu,Terios,1.5,105000,Automatic,141000000
2013,Daihatsu,Terios,1.5,110000,Manual,117000000
2013,Daihatsu,Terios,1.5,115000,Automatic,135000000
2014,Daihatsu,Terios,1.5,,Manual,153000000
2014,Daihatsu,Terios,1.5,72365,Automatic,138000000
2014,Daihatsu,Terios,1.5,40800,Manual,135000000
2014,Daihatsu,Terios,1.5,40800,Manual,135000000
2014,Daihatsu,Terios,1.5,78600,Manual,117000000
2014,Daihatsu,Terios,1.5,81752,Manual,141400000
2014,Daihatsu,Terios,1.5,85000,Manual,145800000
2014,Daihatsu,Terios,1.5,90000,Manual,134000000
2014,Daihatsu,Terios,1.5,107000,Manual,135000000
2014,Daihatsu,Terios,1.5,78000,Manual,138000000
2014,Daihatsu,Terios,1.5,145000,Manual,145000000
2014,Daihatsu,Terios,1.5,48000,Manual,140000000
2014,Daihatsu,Terios,1.5,105000,Automatic,128000000
2014,Daihatsu,Terios,1.5,90000,Manual,135000000
2014,Daihatsu,Terios,1.5,65000,Manual,142000000
2014,Daihatsu,Terios,1.5,135000,Automatic,131500000
2015,Daihatsu,Terios,1.5,61200,Manual,155000000
2015,Daihatsu,Terios,1.5,75000,Manual,150000000
2015,Daihatsu,Terios,1.5,,Automatic,145000000
2015,Daihatsu,Terios,1.5,15300,Manual,140000000
2015,Daihatsu,Terios,1.5,61200,Manual,140000000
2015,Daihatsu,Terios,1.5,59421,Manual,147900000
2015,Daihatsu,Terios,1.5,80000,Manual,159500000
2015,Daihatsu,Terios,1.5,15000,Manual,169500000
2015,Daihatsu,Terios,1.5,101000,Automatic,135000000
2015,Daihatsu,Terios,1.5,105000,Automatic,140000000
2015,Daihatsu,Terios,1.5,130000,Manual,156000000
2015,Daihatsu,Terios,1.5,75000,Manual,155000000
2015,Daihatsu,Terios,1.5,90000,Automatic,150000000
2015,Daihatsu,Terios,1.5,80000,Automatic,168000000
2015,Daihatsu,Terios,1.5,60000,Automatic,135000000
2015,Daihatsu,Terios,1.5,50000,Automatic,145000000
2015,Daihatsu,Terios,1.5,105000,Manual,154000000
2015,Daihatsu,Terios,1.5,125000,Manual,135000000
2016,Daihatsu,Terios,1.5,4000,Manual,168000000
2016,Daihatsu,Terios,1.5,5100,Manual,166000000
2016,Daihatsu,Terios,1.5,96900,Manual,166000000
2016,Daihatsu,Terios,1.5,,Manual,165000000
2016,Daihatsu,Terios,1.5,53916,Automatic,164000000
2016,Daihatsu,Terios,1.5,82164,Automatic,163000000
2016,Daihatsu,Terios,1.5,25500,Automatic,163000000
2016,Daihatsu,Terios,1.5,25500,Automatic,160000000
2016,Daihatsu,Terios,1.5,40800,Manual,158000000
2016,Daihatsu,Terios,1.5,40800,Manual,158000000
2016,Daihatsu,Terios,1.5,3652,Manual,156000000
2016,Daihatsu,Terios,1.5,,Automatic,156000000
2016,Daihatsu,Terios,1.5,,Automatic,155000000
2016,Daihatsu,Terios,1.5,30600,Automatic,155000000
2016,Daihatsu,Terios,1.5,71400,Manual,155000000
2016,Daihatsu,Terios,1.5,45900,Manual,150000000
2016,Daihatsu,Terios,1.5,25500,Automatic,148000000
2016,Daihatsu,Terios,1.5,,Automatic,147000000
2016,Daihatsu,Terios,1.5,31000,Automatic,147000000
2016,Daihatsu,Terios,1.5,51000,Manual,145000000
2016,Daihatsu,Terios,1.5,51000,Manual,145000000
2016,Daihatsu,Terios,1.5,43826,Manual,159154000
2016,Daihatsu,Terios,1.5,9364,Manual,155006000
2016,Daihatsu,Terios,1.5,95000,Manual,155006000
2016,Daihatsu,Terios,1.5,45000,Manual,163154000
2016,Daihatsu,Terios,1.5,15000,Manual,165000000
2016,Daihatsu,Terios,1.5,88000,Automatic,159000000
2016,Daihatsu,Terios,1.5,45000,Automatic,163000000
2016,Daihatsu,Terios,1.5,93640,Manual,152506000
2016,Daihatsu,Terios,1.5,80000,Automatic,170000000
2016,Daihatsu,Terios,1.5,25000,Automatic,161020000
2016,Daihatsu,Terios,1.5,24088,Automatic,161020000
2016,Daihatsu,Terios,1.5,43826,Manual,163154000
2016,Daihatsu,Terios,1.5,45000,Manual,163154000
2016,Daihatsu,Terios,1.5,95000,Manual,155006000
2016,Daihatsu,Terios,1.5,95000,Manual,155006000
2016,Daihatsu,Terios,1.5,25000,Automatic,161020000
2016,Daihatsu,Terios,1.5,25000,Automatic,161020000
2016,Daihatsu,Terios,1.5,25000,Automatic,160000000
2016,Daihatsu,Terios,1.5,24088,Automatic,161020000
2016,Daihatsu,Terios,1.5,24100,Automatic,161000000
2016,Daihatsu,Terios,1.5,25000,Automatic,161020000
2016,Daihatsu,Terios,1.5,45000,Automatic,163000000
2016,Daihatsu,Terios,1.5,110000,Automatic,145000000
2016,Daihatsu,Terios,1.5,44000,Manual,165000000
2016,Daihatsu,Terios,1.5,70000,Manual,155000000
2016,Daihatsu,Terios,1.5,75000,Manual,160000000
2016,Daihatsu,Terios,1.5,65000,Manual,168000000
2016,Daihatsu,Terios,1.5,110000,Automatic,149000000
2017,Daihatsu,Terios,1.5,60000,Automatic,169000000
2017,Daihatsu,Terios,1.5,55000,Manual,168000000
2017,Daihatsu,Terios,1.5,35700,Manual,165000000
2017,Daihatsu,Terios,1.5,40800,Automatic,165000000
2017,Daihatsu,Terios,1.5,40800,Automatic,165000000
2017,Daihatsu,Terios,1.5,45900,Manual,163000000
2017,Daihatsu,Terios,1.5,10200,Manual,159000000
2017,Daihatsu,Terios,1.5,,Automatic,158000000
2017,Daihatsu,Terios,1.5,25500,Automatic,149000000
2017,Daihatsu,Terios,1.5,65000,Manual,143000000
2017,Daihatsu,Terios,1.5,10200,Automatic,140000000
2017,Daihatsu,Terios,1.5,8998,Manual,175450000
2017,Daihatsu,Terios,1.5,60496,Manual,158742500
2017,Daihatsu,Terios,1.5,68681,Manual,177000000
2017,Daihatsu,Terios,1.5,8551,Manual,178500000
2017,Daihatsu,Terios,1.5,70000,Manual,182500000
2017,Daihatsu,Terios,1.5,10000,Manual,179450000
2017,Daihatsu,Terios,1.5,90000,Manual,185000000
2017,Daihatsu,Terios,1.5,65000,Manual,164500000
2017,Daihatsu,Terios,1.5,40000,Manual,167500000
2017,Daihatsu,Terios,1.5,37000,Manual,157000000
2017,Daihatsu,Terios,1.5,90000,Manual,179000000
2017,Daihatsu,Terios,1.5,15000,Manual,174000000
2017,Daihatsu,Terios,1.5,10000,Manual,185000000
2017,Daihatsu,Terios,1.5,85510,Manual,178500000
2017,Daihatsu,Terios,1.5,8998,Manual,173950000
2017,Daihatsu,Terios,1.5,94000,Automatic,150000000
2017,Daihatsu,Terios,1.5,80000,Manual,178000000
2017,Daihatsu,Terios,1.5,37000,Manual,154000000
2017,Daihatsu,Terios,1.5,50000,Manual,159000000
2017,Daihatsu,Terios,1.5,65000,Automatic,162000000
2017,Daihatsu,Terios,1.5,10000,Manual,175000000
2017,Daihatsu,Terios,1.5,59840,Automatic,160000000
2018,Daihatsu,Terios,1.5,81600,Automatic,215000000
2018,Daihatsu,Terios,1.5,60524,Automatic,210000000
2018,Daihatsu,Terios,1.5,21858,Automatic,209000000
2018,Daihatsu,Terios,1.5,48154,Automatic,204000000
2018,Daihatsu,Terios,1.5,42846,Automatic,200000000
2018,Daihatsu,Terios,1.5,56100,Automatic,200000000
2018,Daihatsu,Terios,1.5,,Automatic,199000000
2018,Daihatsu,Terios,1.5,6000,Manual,199000000
2018,Daihatsu,Terios,1.5,35700,Automatic,198000000
2018,Daihatsu,Terios,1.5,17346,Automatic,196000000
2018,Daihatsu,Terios,1.5,58389,Manual,195000000
2018,Daihatsu,Terios,1.5,7600,Automatic,195000000
2018,Daihatsu,Terios,1.5,5100,Automatic,193000000
2018,Daihatsu,Terios,1.5,20400,Manual,193000000
2018,Daihatsu,Terios,1.5,112000,Manual,193000000
2018,Daihatsu,Terios,1.5,30600,Automatic,189000000
2018,Daihatsu,Terios,1.5,54429,Automatic,188000000
